date,code,open,high,low,close,volume,amount,turn,pctChg,peTTM,psTTM,pcfNcfTTM
2018-07-09,sh.600036,26.0,27.02,26.0,26.95,52705816,1412279854.0,0.255494,0.04295668,9.330169,3.020589,7.831077
2018-07-10,sh.600036,27.01,27.1,26.56,26.8,32684186,875889897.0,0.158438,-0.005565919999999999,9.278239,3.003777,7.787490
2018-07-11,sh.600036,26.08,26.79,26.0,26.6,31671258,839272378.0,0.153528,-0.00746264,9.208998,2.981361,7.729375
2018-07-12,sh.600036,25.8,26.45,25.5,26.04,46942652,1225745783.0,0.227557,0.01086959,9.015125,2.918595,7.566651
2018-07-13,sh.600036,26.28,26.3,25.97,26.23,24706106,646322656.0,0.119764,0.00729641,9.080903,2.939891,7.621861
2018-07-16,sh.600036,26.17,26.58,25.58,25.67,35932194,931706273.0,0.174183,-0.02134958,8.887029,2.877125,7.459137
2018-07-17,sh.600036,25.5,25.67,25.1,25.37,28936901,732402036.0,0.140273,-0.011686760000000001,8.783169,2.843501,7.371964
2018-07-18,sh.600036,25.57,25.94,25.21,25.29,33235525,849465221.0,0.161111,-0.0031533299999999998,8.755472,2.834534,7.348718
2018-07-19,sh.600036,25.58,25.89,25.5,25.62,39528670,1016389267.0,0.191618,0.01304863,8.869719,2.871521,7.444608
2018-07-20,sh.600036,25.62,27.45,25.4,27.38,101089231,2704374608.0,0.490036,0.06869626000000001,9.479037,3.068784,7.956026
2018-07-23,sh.600036,27.39,28.15,26.98,27.86,92410884,2550106045.0,0.447967,0.0175311,9.645214,3.122583,8.095503
2018-07-24,sh.600036,27.86,28.6,27.57,27.75,69453892,1944728340.0,0.336682,-0.00394833,9.607132,3.110254,8.063539
2018-07-25,sh.600036,28.2,28.45,27.85,28.22,43021684,1212914508.0,0.20855,0.01693691,9.408226,3.040665,8.200111
2018-07-26,sh.600036,28.36,28.95,27.88,28.12,45865724,1299264844.0,0.222337,-0.0035435299999999996,9.374887,3.029890,8.171053
2018-07-27,sh.600036,28.12,28.48,27.61,28.09,30843001,864315734.0,0.149513,-0.00106688,9.364885,3.026657,8.162336
2018-07-30,sh.600036,28.09,28.85,27.9,28.61,38339128,1086965824.0,0.185851,0.01851194,9.538247,3.082687,8.313437
2018-07-31,sh.600036,28.6,28.73,27.95,28.39,34827776,987037630.0,0.16883,-0.00768966,9.464902,3.058982,8.249509
2018-08-01,sh.600036,28.69,29.09,27.85,27.87,53686611,1531776020.0,0.260249,-0.01831626,9.291540,3.002953,8.098409
2018-08-02,sh.600036,27.8,28.1,27.0,27.18,57192390,1566477322.0,0.277243,-0.02475782,9.061501,2.928606,7.897910
2018-08-03,sh.600036,27.33,27.74,27.18,27.24,29811645,819624634.0,0.144514,0.00220749,9.081505,2.935071,7.915345
2018-08-06,sh.600036,27.38,28.09,27.2,27.59,38596405,1069702810.0,0.187098,0.01284877,9.198191,2.972783,8.017047
2018-08-07,sh.600036,27.59,28.5,27.49,28.48,51396000,1445089051.0,0.249145,0.03225804,9.494907,3.068679,8.275661
2018-08-08,sh.600036,28.6,28.6,28.01,28.11,28244143,798263714.0,0.136915,-0.01299154,9.371553,3.028812,8.168148
2018-08-09,sh.600036,27.94,28.96,27.9,28.77,40392118,1153671635.0,0.195803,0.02347918,9.591589,3.099926,8.359929
2018-08-10,sh.600036,28.81,28.85,28.13,28.44,27144565,771539712.0,0.131585,-0.01147028,9.481571,3.064369,8.264038
2018-08-13,sh.600036,28.12,28.12,27.25,27.71,46760018,1288408920.0,0.226672,-0.025668120000000003,9.238197,2.985713,8.051916
2018-08-14,sh.600036,27.66,27.79,27.24,27.51,26591733,730077525.0,0.128905,-0.0072175699999999995,9.171520,2.964163,7.993801
2018-08-15,sh.600036,27.51,27.53,26.57,26.7,38443306,1035868466.0,0.186356,-0.02944382,8.901475,2.876887,7.758433
2018-08-16,sh.600036,26.29,27.14,26.2,26.74,38370246,1024991052.0,0.186002,0.0014980899999999999,8.914811,2.881197,7.770056
2018-08-17,sh.600036,27.1,27.2,26.44,26.52,25936325,697067989.0,0.125728,-0.00822735,8.841465,2.857492,7.706129
2018-08-20,sh.600036,26.99,27.11,26.42,26.96,36955056,992571277.0,0.179142,0.0165912,8.988156,2.904901,7.833983
2018-08-21,sh.600036,27.04,27.42,26.89,27.1,36990629,1005654829.0,0.179314,0.00519293,9.034830,2.919986,7.874664
2018-08-22,sh.600036,27.19,27.2,26.82,27.04,20268137,548067472.0,0.098251,-0.0022140000000000003,9.014827,2.913521,7.857229
2018-08-23,sh.600036,27.14,27.45,26.82,27.3,32131989,874029537.0,0.155762,0.00961532,9.101508,2.941536,7.932779
2018-08-24,sh.600036,27.15,28.3,26.96,27.7,48026975,1325865555.0,0.232814,0.01465207,9.234864,2.984635,8.049011
2018-08-27,sh.600036,28.05,28.61,27.85,28.54,51080755,1443348642.0,0.247617,0.030324909999999997,9.514910,3.073792,4.634646
2018-08-28,sh.600036,28.57,29.01,28.54,28.62,36844355,1060897270.0,0.178605,0.00280308,9.541581,3.082408,4.647637
2018-08-29,sh.600036,28.63,29.0,28.45,28.76,26096941,749530161.0,0.126506,0.00489166,9.588255,3.097486,4.670372
2018-08-30,sh.600036,28.73,28.87,28.08,28.14,27257333,772976674.0,0.132131,-0.02155775,9.381555,3.030711,4.569689
2018-08-31,sh.600036,28.01,28.75,27.98,28.29,46088148,1309258982.0,0.223415,0.00533054,9.431563,3.046866,4.594048
2018-09-03,sh.600036,28.32,28.44,27.96,28.14,26070101,734063563.0,0.126376,-0.00530228,9.381555,3.030711,4.569689
2018-09-04,sh.600036,28.18,28.75,27.93,28.64,32822355,931947242.0,0.159108,0.0177683,9.548249,3.084562,4.650885
2018-09-05,sh.600036,28.35,28.48,27.68,27.69,35940314,1008629733.0,0.174223,-0.03317035,9.231530,2.982246,4.496613
2018-09-06,sh.600036,27.7,27.85,27.43,27.5,24591932,679321762.0,0.119211,-0.006861699999999999,9.168186,2.961782,4.465759
2018-09-07,sh.600036,27.65,28.2,27.6,28.17,39719587,1111287760.0,0.192543,0.024363640000000002,9.391556,3.033942,4.574561
2018-09-10,sh.600036,27.96,28.3,27.78,27.9,26378471,739029722.0,0.127871,-0.00958468,9.301541,3.004863,4.530715
2018-09-11,sh.600036,27.95,28.1,27.14,27.4,33469330,923390421.0,0.162245,-0.01792115,9.134847,2.951012,4.449520
2018-09-12,sh.600036,27.22,27.6,27.01,27.4,22987613,626631245.0,0.111434,0.0,9.134847,2.951012,4.449520
2018-09-13,sh.600036,27.94,28.02,27.29,27.76,30676478,847633415.0,0.148706,0.01313871,9.254867,2.989785,4.507981
2018-09-14,sh.600036,27.99,27.99,27.68,27.88,17546004,488249006.0,0.085055,0.00432273,9.294873,3.002709,4.527468
2018-09-17,sh.600036,27.73,27.8,27.37,27.45,16220219,446801683.0,0.078628,-0.015423180000000002,9.151516,2.956397,4.457639
2018-09-18,sh.600036,27.45,28.25,27.38,28.18,39937229,1112244774.0,0.193598,0.02659379,9.394890,3.035019,4.576185
2018-09-19,sh.600036,28.16,28.65,27.96,28.4,43273486,1227422967.0,0.209771,0.00780693,9.468236,3.058713,4.611911
2018-09-20,sh.600036,28.58,28.85,28.37,28.51,28658273,818977671.0,0.138923,0.00387326,9.504908,3.070560,4.629774
2018-09-21,sh.600036,28.7,30.3,28.45,30.3,77837295,2295785053.0,0.377321,0.06278495,10.101674,3.263346,4.920454
2018-09-25,sh.600036,29.83,30.09,29.32,29.62,52738186,1567282266.0,0.255651,-0.02244219,9.874970,3.190109,4.810028
2018-09-26,sh.600036,29.75,30.99,29.41,30.45,74931799,2270642277.0,0.363236,0.0280216,10.151682,3.279501,4.944813
2018-09-27,sh.600036,30.26,30.69,30.01,30.43,40257193,1221936467.0,0.195149,-0.0006568300000000001,10.145014,3.277347,4.941565
2018-09-28,sh.600036,30.67,31.11,30.3,30.69,55600815,1709812847.0,0.269528,0.00854421,10.231695,3.305349,4.983787
2018-10-08,sh.600036,29.7,30.09,29.36,29.43,62333382,1851291903.0,0.302165,-0.041055720000000004,9.811626,3.169646,4.779174
2018-10-09,sh.600036,29.33,29.69,29.0,29.4,42149330,1233995871.0,0.204321,-0.00101939,9.801624,3.166415,4.774302
2018-10-10,sh.600036,29.35,29.89,29.15,29.6,39000377,1152179444.0,0.189057,0.00680275,9.868302,3.187955,4.806780
2018-10-11,sh.600036,28.66,29.07,28.11,28.45,61547691,1764499442.0,0.298356,-0.03885134,9.484905,3.064098,4.620031
2018-10-12,sh.600036,28.7,29.37,28.46,29.16,66130702,1910801822.0,0.320572,0.02495603,9.721611,3.140566,4.735328
2018-10-15,sh.600036,29.16,29.18,28.55,28.74,34999884,1009163706.0,0.169664,-0.01440329,9.581588,3.095332,4.667124
2018-10-16,sh.600036,28.82,29.8,28.74,29.1,57769191,1688042114.0,0.280039,0.01252612,9.701608,3.134104,4.725585
2018-10-17,sh.600036,29.4,29.5,28.18,29.0,66876404,1934456824.0,0.324187,-0.0034364400000000002,9.668269,3.123334,4.709346
2018-10-18,sh.600036,28.78,28.85,27.88,27.9,57441873,1625603167.0,0.278453,-0.03793105,9.301541,3.004863,4.530715
2018-10-19,sh.600036,27.75,29.38,27.5,29.21,76703229,2193187127.0,0.371823,0.04695339,9.738280,3.145951,4.743448
2018-10-22,sh.600036,29.53,30.54,29.53,30.0,84079684,2533871247.0,0.407581,0.027045560000000003,10.001657,3.231035,4.871737
2018-10-23,sh.600036,30.16,30.16,28.75,29.02,59411438,1750813038.0,0.288,-0.03266665,9.674936,3.125488,4.712594
2018-10-24,sh.600036,29.11,30.32,29.09,29.39,63582428,1887867932.0,0.308219,0.01274979,9.798290,3.165338,4.772678
2018-10-25,sh.600036,28.77,29.72,28.74,29.66,55841884,1628677952.0,0.270697,0.00918681,9.888305,3.194417,4.816524
2018-10-26,sh.600036,29.64,29.92,28.98,29.6,49576295,1453919756.0,0.240324,-0.00202291,9.868302,3.187955,4.806780
2018-10-29,sh.600036,29.8,29.8,27.42,27.85,95487744,2704530876.0,0.462882,-0.05912162000000001,9.284872,2.999478,4.522596
2018-10-30,sh.600036,28.12,28.86,27.58,28.35,74357588,2108423543.0,0.360453,0.01795332,9.451566,3.053328,4.603791
2018-10-31,sh.600036,28.8,28.98,28.39,28.91,66601308,1914657674.0,0.322854,0.019753069999999998,9.261426,3.002227,64.551194
2018-11-01,sh.600036,29.45,29.65,28.66,29.05,68260026,1983324170.0,0.330894,0.00484259,9.306275,3.016765,64.863791
2018-11-02,sh.600036,29.9,30.45,29.41,30.33,122005102,3665161770.0,0.591427,0.04406199,9.716328,3.149690,67.721816
2018-11-05,sh.600036,29.85,30.23,29.71,30.0,42833488,1283209565.0,0.207638,-0.010880309999999999,9.610611,3.115420,66.984982
2018-11-06,sh.600036,30.0,30.11,29.36,29.87,37506553,1116052434.0,0.181815,-0.00433331,9.568965,3.101920,66.694713
2018-11-07,sh.600036,29.88,30.2,29.53,29.57,54986767,1639026340.0,0.266552,-0.01004356,9.472859,3.070766,66.024864
2018-11-08,sh.600036,30.02,30.37,29.8,30.01,47914976,1440021978.0,0.232271,0.014879960000000001,9.613815,3.116459,67.007310
2018-11-09,sh.600036,29.6,29.6,28.49,28.6,119302121,3429467883.0,0.578324,-0.04698433,9.162116,2.970034,63.859016
2018-11-12,sh.600036,28.4,28.7,28.23,28.56,68397744,1942560148.0,0.331562,-0.0013986299999999999,9.149302,2.965880,63.769703
2018-11-13,sh.600036,28.1,28.77,28.05,28.58,50035645,1424073098.0,0.242551,0.0007003,9.155709,2.967957,63.814359
2018-11-14,sh.600036,28.58,28.65,28.0,28.16,53587479,1513190239.0,0.259768,-0.014695590000000001,9.021160,2.924341,62.876569
2018-11-15,sh.600036,28.24,28.47,28.08,28.38,35412435,1002719255.0,0.171664,0.00781248,9.091638,2.947187,63.367793
2018-11-16,sh.600036,28.38,28.68,28.19,28.48,49695528,1413615056.0,0.240902,0.00352362,9.123674,2.957572,63.591076
2018-11-19,sh.600036,28.7,29.04,28.45,28.95,50288177,1450517213.0,0.243775,0.01650285,9.274240,3.006380,64.640507
2018-11-20,sh.600036,28.79,28.84,28.31,28.42,33827788,963552925.0,0.163982,-0.01830745,9.104452,2.951341,63.457106
2018-11-21,sh.600036,28.2,28.43,28.1,28.4,32337787,914660533.0,0.156759,-0.00070375,9.098045,2.949264,63.412449
2018-11-22,sh.600036,28.41,28.45,28.1,28.3,27585849,778816956.0,0.133724,-0.00352114,9.066010,2.938880,63.189166
2018-11-23,sh.600036,28.29,28.35,27.88,27.88,32538936,912620571.0,0.157734,-0.01484099,8.931461,2.895264,62.251376
2018-11-26,sh.600036,28.0,28.35,27.91,28.27,27546954,775964832.0,0.133535,0.01398857,9.056399,2.935764,63.122181
2018-11-27,sh.600036,28.22,28.38,27.85,27.99,33765856,949634239.0,0.163682,-0.00990452,8.966700,2.906687,62.496988
2018-11-28,sh.600036,28.07,28.35,28.05,28.28,29087389,821440564.0,0.141003,0.01036088,9.059603,2.936803,63.144509
2018-11-29,sh.600036,28.5,28.6,28.3,28.3,39794993,1132138876.0,0.192909,0.00070716,9.066010,2.938880,63.189166
2018-11-30,sh.600036,28.26,28.58,28.21,28.55,25438081,724904871.0,0.123313,0.00883392,9.146098,2.964842,63.747374
2018-12-03,sh.600036,29.49,29.63,28.93,29.46,69025556,2026234683.0,0.334605,0.031873900000000004,9.437620,3.059343,65.779252
2018-12-04,sh.600036,29.42,29.63,29.31,29.57,32368558,954515438.0,0.156908,0.0037339,9.472859,3.070766,66.024864
2018-12-05,sh.600036,29.16,29.57,29.0,29.37,26230736,771310493.0,0.127155,-0.00676357,9.408788,3.049996,65.578297
2018-12-06,sh.600036,28.9,29.15,28.78,28.9,37338023,1079103636.0,0.180998,-0.01600276,9.258222,3.001188,64.528866
2018-12-07,sh.600036,29.09,29.19,28.53,28.58,30522873,878968664.0,0.147961,-0.01107265,9.155709,2.967957,63.814359
2018-12-10,sh.600036,28.3,28.5,28.22,28.34,26698642,756722667.0,0.129423,-0.00839747,9.078824,2.943034,63.278479
2018-12-11,sh.600036,28.35,28.55,28.28,28.51,22729013,645883574.0,0.11018,0.005998590000000001,9.133284,2.960688,63.658061
2018-12-12,sh.600036,29.0,29.0,28.41,28.46,20209393,577042564.0,0.097966,-0.0017538100000000002,9.117267,2.955495,63.546419
2018-12-13,sh.600036,28.53,29.07,28.41,28.75,55152033,1586329607.0,0.267353,0.01018977,9.210169,2.985611,64.193941
2018-12-14,sh.600036,28.57,28.61,28.2,28.33,39815540,1127759787.0,0.193008,-0.014608699999999999,9.075621,2.941995,63.256151
2018-12-17,sh.600036,28.33,28.5,28.1,28.29,31130374,879889477.0,0.150906,-0.0014119,9.062806,2.937841,63.166838
2018-12-18,sh.600036,28.05,28.26,27.85,27.91,41460993,1161523690.0,0.200985,-0.01343235,8.941072,2.898379,62.318361
2018-12-19,sh.600036,27.92,27.99,26.58,26.77,82965478,2246838162.0,0.40218,-0.04084556,8.575869,2.779993,59.772932
2018-12-20,sh.600036,26.48,26.6,25.65,25.91,101575505,2632662123.0,0.492393,-0.03212554,8.300365,2.690685,57.852696
2018-12-21,sh.600036,25.87,25.87,25.25,25.39,87574990,2225709247.0,0.424525,-0.020069490000000002,8.133781,2.636684,56.691623
2018-12-24,sh.600036,25.2,25.46,24.92,25.45,64971791,1638937336.0,0.314955,0.00236319,8.153002,2.642915,56.825593
2018-12-25,sh.600036,25.0,25.56,24.77,25.29,74992294,1882663785.0,0.363529,-0.00628683,8.101745,2.626299,56.468340
2018-12-26,sh.600036,25.2,25.23,24.85,24.85,44678702,1116595176.0,0.216583,-0.0173982,7.960790,2.580606,55.485893
2018-12-27,sh.600036,25.19,25.22,24.82,24.85,64018096,1597992608.0,0.310331,0.0,7.960790,2.580606,55.485893
2018-12-28,sh.600036,24.95,25.36,24.91,25.2,61338228,1542017662.0,0.297341,0.01408452,8.072913,2.616953,56.267385
2019-01-02,sh.600036,25.15,25.2,24.4,24.57,55516612,1368988405.0,0.26912,-0.02500004,7.871091,2.551529,54.860700
2019-01-03,sh.600036,24.4,25.05,24.38,24.88,37410758,929035565.0,0.181351,0.01261699,7.970400,2.583722,55.552878
2019-01-04,sh.600036,24.76,25.65,24.65,25.51,66853140,1690412096.0,0.324074,0.02532159,8.172223,2.649146,56.959563
2019-01-07,sh.600036,25.51,25.77,25.29,25.52,45604029,1162564002.0,0.221068,0.00039201,8.175427,2.650184,56.981891
2019-01-08,sh.600036,25.5,25.52,25.16,25.22,26928031,680284501.0,0.130535,-0.01175553,8.079320,2.619030,56.312041
2019-01-09,sh.600036,25.22,26.1,25.22,25.7,63820048,1644588152.0,0.309371,0.01903257,8.233090,2.668877,57.383801
2019-01-10,sh.600036,25.5,26.08,25.47,25.85,42630689,1101271158.0,0.206655,0.005836559999999999,8.281143,2.684454,57.718726
2019-01-11,sh.600036,25.85,26.58,25.75,26.46,49391033,1299657728.0,0.239426,0.02359763,8.476559,2.747801,59.080754
2019-01-14,sh.600036,26.46,26.56,26.22,26.31,29424462,776229254.0,0.142637,-0.005668919999999999,8.428506,2.732223,58.745829
2019-01-15,sh.600036,26.31,26.83,26.3,26.8,36671891,976628108.0,0.177769,0.01862409,8.585479,2.783109,59.839917
2019-01-16,sh.600036,26.7,26.88,26.61,26.85,22995524,615072738.0,0.111472,0.0018657099999999998,8.601497,2.788301,59.951559
2019-01-17,sh.600036,26.85,26.85,26.43,26.47,32368214,862634819.0,0.156907,-0.014152739999999999,8.479763,2.748839,59.103082
2019-01-18,sh.600036,26.47,27.26,26.46,27.1,54639785,1474685187.0,0.26487,0.02380057,8.681585,2.814263,60.509767
2019-01-21,sh.600036,27.08,27.7,27.03,27.33,41558808,1136772654.0,0.201459,0.00848707,8.755267,2.838148,61.023318
2019-01-22,sh.600036,27.3,27.45,26.76,26.98,34907241,942772504.0,0.169215,-0.01280645,8.643143,2.801801,60.241827
2019-01-23,sh.600036,26.95,27.42,26.92,27.16,27325047,742831971.0,0.13246,0.0066716200000000005,8.700807,2.820494,60.643737
2019-01-24,sh.600036,27.18,28.04,27.18,27.87,54340953,1507548458.0,0.263421,0.026141420000000002,8.724889,2.826705,62.229048
2019-01-25,sh.600036,27.87,28.63,27.85,28.52,53648170,1525048705.0,0.260063,0.02332255,8.928376,2.892631,63.680389
2019-01-28,sh.600036,28.52,29.14,28.5,28.66,57736588,1665507650.0,0.279881,0.00490881,8.972204,2.906830,63.992986
2019-01-29,sh.600036,28.56,28.83,28.47,28.64,34662858,993511466.0,0.16803,-0.00069785,8.965943,2.904802,63.948329
2019-01-30,sh.600036,28.6,28.79,28.32,28.42,26689204,761698908.0,0.129377,-0.00768154,8.897071,2.882488,63.457106
2019-01-31,sh.600036,28.45,29.29,28.45,29.21,57142036,1657359517.0,0.276999,0.027797290000000002,9.144385,2.962614,65.221044
2019-02-01,sh.600036,29.21,29.43,28.88,29.3,39652160,1156418914.0,0.192216,0.00308114,9.172561,2.971742,65.421999
2019-02-11,sh.600036,29.1,29.53,28.9,29.39,35363599,1034587928.0,0.171427,0.00307168,9.200736,2.980870,65.622954
2019-02-12,sh.600036,29.39,29.58,28.98,29.32,39582711,1157190462.0,0.191879,-0.00238175,9.178822,2.973770,65.466655
2019-02-13,sh.600036,29.32,30.04,29.12,29.84,53577589,1579966914.0,0.25972,0.01773535,9.341611,3.026511,66.627728
2019-02-14,sh.600036,29.65,30.1,29.49,29.86,45238656,1349953528.0,0.219297,0.00067026,9.347872,3.028540,66.672385
2019-02-15,sh.600036,29.74,29.85,28.91,29.15,49566659,1450557701.0,0.240277,-0.02377766,9.125602,2.956528,65.087074
2019-02-18,sh.600036,29.35,29.99,29.35,29.87,44664584,1330843104.0,0.216514,0.024699870000000002,9.351003,3.029554,66.694713
2019-02-19,sh.600036,29.86,30.63,29.72,29.88,49367644,1483350105.0,0.239313,0.00033473000000000004,9.354133,3.030568,66.717042
2019-02-20,sh.600036,30.27,30.44,29.98,30.15,33434029,1010101525.0,0.162073,0.00903616,9.438659,3.057953,67.319907
2019-02-21,sh.600036,30.18,30.64,29.84,30.08,45313976,1367327564.0,0.219662,-0.00232171,9.416745,3.050853,67.163608
2019-02-22,sh.600036,30.07,30.64,29.8,30.63,41487507,1252498181.0,0.201113,0.01828455,9.588926,3.106637,68.391666
2019-02-25,sh.600036,31.0,32.9,30.97,32.52,110184676,3503029739.0,0.534127,0.061704249999999995,10.180603,3.298329,72.611720
2019-02-26,sh.600036,32.29,33.0,31.32,31.49,94856286,3028023006.0,0.459821,-0.03167284,9.858155,3.193862,70.311902
2019-02-27,sh.600036,31.7,32.32,31.4,31.71,80834244,2568322892.0,0.391849,0.006986320000000001,9.927027,3.216175,70.803126
2019-02-28,sh.600036,31.7,32.1,31.45,31.74,48764347,1547972358.0,0.236388,0.0009461,9.936419,3.219218,70.870111
2019-03-01,sh.600036,32.05,32.93,31.65,32.9,68267071,2200500068.0,0.330929,0.036547,10.299565,3.336871,73.460197
2019-03-04,sh.600036,33.0,33.79,32.5,32.69,95646115,3151361469.0,0.46365,-0.006383069999999999,10.233823,3.315572,72.991302
2019-03-05,sh.600036,32.86,32.86,32.1,32.35,67380367,2188597546.0,0.32663,-0.010400739999999999,10.127383,3.281087,72.232139
2019-03-06,sh.600036,32.31,32.61,31.78,32.22,54673630,1758476276.0,0.265034,-0.00401846,10.086686,3.267902,71.941870
2019-03-07,sh.600036,32.01,32.1,30.97,31.3,70772728,2227173172.0,0.343075,-0.02855375,9.798674,3.174591,69.887664
2019-03-08,sh.600036,30.74,31.21,30.36,30.78,77006601,2368272351.0,0.373294,-0.016613370000000002,9.635884,3.121850,68.726591
2019-03-11,sh.600036,30.57,30.83,30.18,30.53,67530995,2056842749.0,0.32736,-0.00812216,9.557620,3.096494,68.168383
2019-03-12,sh.600036,30.91,31.33,30.45,30.66,83869724,2593572147.0,0.406563,0.00425808,9.598318,3.109680,68.458651
2019-03-13,sh.600036,30.79,31.32,30.25,31.04,66661144,2057062461.0,0.323144,0.01239403,9.717279,3.148221,69.307128
2019-03-14,sh.600036,30.98,31.9,30.9,31.45,68494240,2162754036.0,0.33203,0.01320876,9.845632,3.189805,70.222589
2019-03-15,sh.600036,31.42,31.95,31.2,31.67,59594269,1888156823.0,0.288887,0.006995209999999999,9.914505,3.212118,70.713812
2019-03-18,sh.600036,31.79,32.56,31.59,32.36,59313092,1902942879.0,0.287524,0.021787200000000003,10.130514,3.282101,72.254467
2019-03-19,sh.600036,32.4,32.62,31.93,32.03,48675050,1565782395.0,0.235955,-0.010197830000000001,10.027205,3.248631,71.517632
2019-03-20,sh.600036,31.88,32.47,31.7,32.27,46537913,1492217313.0,0.225595,0.00749303,10.102339,3.272973,72.053512
2019-03-21,sh.600036,32.13,32.4,31.92,31.98,38622372,1240270281.0,0.187224,-0.0089867,10.011552,3.243560,71.405990
2019-03-22,sh.600036,32.08,32.38,31.71,32.35,43026848,1380682468.0,0.208575,0.0115697,10.127383,3.281087,72.232139
2019-03-25,sh.600036,32.0,32.1,31.1,31.17,63921055,2018228647.0,0.309861,-0.03647599,9.757977,3.162691,9.441766
2019-03-26,sh.600036,31.59,31.65,31.21,31.49,40336190,1268771627.0,0.195532,0.01026627,9.858155,3.195160,9.538698
2019-03-27,sh.600036,31.69,32.54,31.45,32.4,59415447,1915279543.0,0.28802,0.02889812,10.143036,3.287494,9.814348
2019-03-28,sh.600036,32.17,32.65,31.95,32.52,38742255,1251752176.0,0.187805,0.00370367,10.180603,3.299670,9.850698
2019-03-29,sh.600036,32.52,34.32,32.41,33.92,116415221,3924014336.0,0.56433,0.04305036,10.618882,3.441722,10.274774
2019-04-01,sh.600036,34.2,35.05,33.9,34.08,104639618,3595503205.0,0.507247,0.00471709,10.668971,3.457956,10.323240
2019-04-02,sh.600036,34.1,34.59,34.09,34.49,69428666,2385380768.0,0.336559,0.012030510000000001,10.797325,3.499557,10.447434
2019-04-03,sh.600036,34.4,34.95,34.31,34.86,58160643,2016043612.0,0.281937,0.010727720000000001,10.913156,3.537100,10.559512
2019-04-04,sh.600036,34.9,36.05,34.9,35.59,82285226,2919598558.0,0.398882,0.02094089,11.141687,3.611170,10.780637
2019-04-08,sh.600036,35.7,36.27,35.65,35.93,81066201,2913400186.0,0.392973,0.00955325,11.248126,3.645668,10.883627
2019-04-09,sh.600036,35.9,35.91,35.06,35.23,51123625,1811302889.0,0.247825,-0.01948235,11.028987,3.574642,10.671589
2019-04-10,sh.600036,35.05,35.43,34.52,35.07,67454117,2358129547.0,0.326988,-0.00454158,10.978898,3.558408,10.623123
2019-04-11,sh.600036,35.19,35.65,34.72,34.96,57251604,2008064351.0,0.27753,-0.0031366,10.944461,3.547246,10.589803
2019-04-12,sh.600036,34.86,35.0,34.6,34.8,36335801,1264673345.0,0.17614,-0.00457666,10.894372,3.531012,10.541337
2019-04-15,sh.600036,35.42,36.22,34.82,34.82,92492092,3299629416.0,0.448361,0.0005747300000000001,10.900633,3.533041,10.547395
2019-04-16,sh.600036,34.7,36.1,34.6,36.0,84081516,2991158275.0,0.40759,0.03388858,11.270040,3.652771,10.904831
2019-04-17,sh.600036,35.89,36.48,35.63,35.83,49478982,1778194094.0,0.239852,-0.00472217,11.216821,3.635522,10.853336
2019-04-18,sh.600036,35.8,35.8,35.13,35.5,32274070,1143221193.0,0.15645,-0.00921021,11.113512,3.602038,10.753375
2019-04-19,sh.600036,35.6,36.45,35.58,36.0,41174863,1481680330.0,0.199598,0.01408451,11.270040,3.652771,10.904831
2019-04-22,sh.600036,35.8,36.15,34.4,34.8,71582971,2512863629.0,0.347003,-0.03333335,10.894372,3.531012,10.541337
2019-04-23,sh.600036,34.7,35.59,34.67,35.23,49569211,1748713750.0,0.24029,0.01235633,11.028987,3.574642,10.671589
2019-04-24,sh.600036,35.53,35.9,34.82,35.8,54009831,1922166631.0,0.261816,0.016179390000000002,11.207429,3.632478,10.844249
2019-04-25,sh.600036,35.35,35.86,35.28,35.43,43378827,1542369865.0,0.210281,-0.01033517,11.091598,3.594935,10.732171
2019-04-26,sh.600036,35.16,35.2,34.34,34.36,51734443,1797598594.0,0.250786,-0.03020039,10.756627,3.486367,10.408056
2019-04-29,sh.600036,34.57,35.73,34.42,35.33,55033176,1937765299.0,0.266777,0.02823054,11.060292,3.584789,10.701880
2019-04-30,sh.600036,34.57,34.9,33.85,34.45,95371197,3274708143.0,0.462317,-0.02490804,10.451888,3.393869,14.394984
2019-05-06,sh.600036,33.2,34.05,32.88,33.91,113367874,3784588227.0,0.549557,-0.015674920000000002,10.288056,3.340670,14.169345
2019-05-07,sh.600036,34.18,34.18,33.36,33.71,61747624,2078552508.0,0.299325,-0.00589799,10.227378,3.320967,14.085774
2019-05-08,sh.600036,33.3,33.58,33.0,33.13,48174511,1601956981.0,0.233529,-0.017205520000000002,10.051410,3.263828,13.843420
2019-05-09,sh.600036,33.0,33.25,32.02,32.42,58110375,1893434384.0,0.281693,-0.02143081,9.836001,3.193882,13.546746
2019-05-10,sh.600036,32.86,33.8,32.86,33.61,65477578,2191300330.0,0.317406,0.03670581,10.197038,3.311116,14.043989
2019-05-13,sh.600036,33.05,33.29,32.63,32.8,34340859,1130792902.0,0.166469,-0.024100009999999998,9.951290,3.231318,13.705529
2019-05-14,sh.600036,32.3,33.2,32.29,32.56,48864253,1599744262.0,0.236872,-0.0073170100000000005,9.878476,3.207674,13.605245
2019-05-15,sh.600036,33.0,33.85,32.79,33.63,44059100,1471301765.0,0.213579,0.0328624,10.203106,3.313086,14.052346
2019-05-16,sh.600036,33.63,33.94,33.41,33.67,33464291,1128388770.0,0.16222,0.00118933,10.215242,3.317027,14.069060
2019-05-17,sh.600036,33.7,33.8,32.97,33.31,35925693,1196233846.0,0.174152,-0.010691919999999999,10.106020,3.281561,13.918634
